Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Instituição Beneficiária Macro;Chamada Divulgação;Modalidade Bolsa;Grande Área;Área;Qtd Bolsas
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Probabilidade e Estatística;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Química;24
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Antropologia;6
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Arqueologia;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Educação;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Filosofia;6
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Geografia;15
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;História;11
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Psicologia;15
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Sociologia;14
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Administração;18
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;12
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Ciência da Informação;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Comunicação;9
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Economia;5
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;14
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Serviço Social;11
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Biomédica;16
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Civil;33
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia de Materiais e Metalúrgica;33
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia de Produção;17
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia de Transportes;6
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Elétrica;17
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Mecânica;11
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Naval e Oceânica;12
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Nuclear;10
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Química;27
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Lingüística, Letras e Artes;Artes;9
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Lingüística, Letras e Artes;Letras;26
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Lingüística, Letras e Artes;Lingüística;5
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Outra;Multidisciplinar;21
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Doutorado-Sanduíche no País - SWP;Doutorado Sanduíche no País;Ciências Humanas;Geografia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Doutorado-Sanduíche no País - SWP;Doutorado Sanduíche no País;Ciências Sociais Aplicadas;Comunicação;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;PIBITI - FUNTTEL 2014/2015;Iniciação Tecnológica;Ciências Agrárias;Agronomia;5
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Pós-doutorado Empresarial - PDI;Pós-Doutorado Empresarial;Engenharias;Engenharia Química;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Pós-doutorado Sênior - PDS;Pós-Doutorado Sênior;Ciências Humanas;Psicologia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Pós-doutorado Sênior - PDS;Pós-Doutorado Sênior;Ciências Sociais Aplicadas;Serviço Social;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Pós-doutorado Sênior - PDS;Pós-Doutorado Sênior;Lingüística, Letras e Artes;Lingüística;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Processo de Inscrição 2014 do Programa de Pós Graduação CNPq/Ministério da Ciência e Tecnologia de Moçambique - 08/2014;Doutorado;Ciências Humanas;História;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Desenvolvimento Tecnológico e Extensão Inovadora - DT 2014;Produtividade Desen. Tec. e Extensão Inovadora;Ciências Exatas e da Terra;Tecnologia da Informação e Comunicação;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Biofísica;4
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Biomedicina;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Bioquímica;6
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Botânica;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Ecologia;5
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Farmacologia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Fisiologia;7
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Genética;3
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Imunologia;7
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Microbiologia;6
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Morfologia;5
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Parasitologia;4
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Biológicas;Zoologia;7
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências da Saúde;Enfermagem;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências da Saúde;Farmácia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências da Saúde;Medicina;7
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências da Saúde;Nutrição;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências da Saúde;Saúde Coletiva;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Exatas e da Terra;Astronomia;4
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Exatas e da Terra;Ciência da Computação;12
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Exatas e da Terra;Física;14
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Exatas e da Terra;Geociências;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Exatas e da Terra;Matemática;9
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Exatas e da Terra;Oceanografia;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Exatas e da Terra;Probabilidade e Estatística;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Exatas e da Terra;Química;17
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Humanas;Antropologia;10
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Humanas;Arqueologia;3
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Humanas;Ciência Política;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Humanas;Educação;6
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Humanas;Filosofia;6
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Humanas;História;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Humanas;Psicologia;4
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Humanas;Sociologia;5
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Administração;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Comunicação;4
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Direito;4
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Economia;3
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;6
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Turismo;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Engenharias;Engenharia Biomédica;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Engenharias;Engenharia Civil;6
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Engenharias;Engenharia de Energia;3
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Engenharias;Engenharia de Materiais e Metalúrgica;9
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Engenharias;Engenharia de Produção;2
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Engenharias;Engenharia Elétrica;8
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Engenharias;Engenharia Mecânica;5
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Engenharias;Engenharia Nuclear;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Engenharias;Engenharia Química;5
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Engenharias;Engenharia Sanitária;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Lingüística, Letras e Artes;Artes;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Lingüística, Letras e Artes;Letras;4
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade em Pesquisa - PQ - 2014;Produtividade em Pesquisa;Lingüística, Letras e Artes;Lingüística;6
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade Sênior - PQ-Sr - 2014;Produtividade em Pesquisa;Ciências Biológicas;Biofísica;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade Sênior - PQ-Sr - 2014;Produtividade em Pesquisa;Ciências Biológicas;Bioquímica;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade Sênior - PQ-Sr - 2014;Produtividade em Pesquisa;Ciências Biológicas;Imunologia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade Sênior - PQ-Sr - 2014;Produtividade em Pesquisa;Ciências da Saúde;Medicina;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade Sênior - PQ-Sr - 2014;Produtividade em Pesquisa;Ciências Exatas e da Terra;Física;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade Sênior - PQ-Sr - 2014;Produtividade em Pesquisa;Ciências Exatas e da Terra;Oceanografia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade Sênior - PQ-Sr - 2014;Produtividade em Pesquisa;Ciências Humanas;Antropologia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade Sênior - PQ-Sr - 2014;Produtividade em Pesquisa;Ciências Humanas;Psicologia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Produtividade Sênior - PQ-Sr - 2014;Produtividade em Pesquisa;Engenharias;Engenharia Elétrica;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Bolsa de Iniciação Científica e Mestrado em Matemática / PICME 2013/2014;Iniciação Científica;Não informado;Não informado;9
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada  2014/2016 do Programa Institucional de Bolsas de Iniciação Científica para o Ensino Médio - PIBIC-EM;Iniciação Científica Júnior;Ciências Biológicas;Microbiologia;60
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada 2013/2014 do Programa Institucional de Bolsas de Iniciação Científica - PIBIC;Iniciação Científica;Ciências Agrárias;Medicina Veterinária;394
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada 2013/2014 do Programa Institucional de Bolsas de Iniciação Científica nas Ações Afirmativas - PIBIC - AF;Iniciação Científica;Ciências Exatas e da Terra;Química;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada 2013/2014 do Programa Institucional de Bolsas de Iniciação em Desenvolvimento Tecnológico e Inovação - PIBITI;Iniciação Tecnológica;Ciências Biológicas;Microbiologia;45
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada 2014/2016 do Programa Institucional de Bolsas de Iniciação Científica - PIBIC;Iniciação Científica;Ciências Humanas;Educação;378
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada 2014/2016 do Programa Institucional de Bolsas de Iniciação Científica nas Ações Afirmativas - PIBIC - AF;Iniciação Científica;Engenharias;Engenharia Nuclear;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada 2014/2016 do Programa Institucional de Bolsas de Iniciação em Desenvolvimento Tecnológico e Inovação - PIBITI;Iniciação Tecnológica;Ciências Sociais Aplicadas;Desenho Industrial;45
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada N° 10/2014 - PEC - PG 2014;Mestrado;Ciências Exatas e da Terra;Geociências;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada N° 10/2014 - PEC - PG 2014;Mestrado;Ciências Humanas;Antropologia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada N° 10/2014 - PEC - PG 2014;Mestrado;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada N° 10/2014 - PEC - PG 2014;Mestrado;Ciências Sociais Aplicadas;Comunicação;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada N° 10/2014 - PEC - PG 2014;Mestrado;Lingüística, Letras e Artes;Artes;2
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada Nº 09/2014 - CNPq-TWAS 2014;Pós-Doutorado Júnior;Ciências Exatas e da Terra;Física;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada para o Processo de Inscrição 2011/2012 do Programa Institucional de Bolsas de Iniciação em Desenvolvimento Tecnológico e Inovação - PIBITI;Iniciação Tecnológica;Ciências Biológicas;Farmacologia;35
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Chamada para o Processo de Inscrição 2013/2014 do Programa Institucional de Bolsas de Iniciação Científica para o Ensino Médio - PIBIC-EM;Iniciação Científica Júnior;Ciências Agrárias;Medicina Veterinária;70
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Agrárias;Medicina Veterinária;5
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências da Saúde;Medicina;4
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Ciência da Computação;4
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Física;20
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Geociências;13
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Química;5
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;Antropologia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;Educação;10
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;Geografia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;História;32
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Comunicação;2
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Economia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Engenharias;Engenharia de Materiais e Metalúrgica;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Lingüística, Letras e Artes;Letras;6
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Doutorado;Lingüística, Letras e Artes;Lingüística;6
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Agrárias;Medicina Veterinária;14
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências da Saúde;Enfermagem;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências da Saúde;Medicina;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Ciência da Computação;7
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Física;8
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Geociências;11
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Matemática;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Química;6
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Antropologia;4
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Ciência Política;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Educação;6
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Geografia;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;História;16
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Comunicação;2
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Economia;10
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia de Materiais e Metalúrgica;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Elétrica;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Mecânica;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Lingüística, Letras e Artes;Letras;7
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Lingüística, Letras e Artes;Lingüística;8
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Outra;Multidisciplinar;1
2014;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Pesquisador Visitante - PV;Pesquisador Visitante;Ciências Humanas;História;1
