Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Instituição Beneficiária Macro;Chamada Divulgação;Modalidade Bolsa;Grande Área;Área;Qtd Bolsas
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia de Materiais e Metalúrgica;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Lingüística, Letras e Artes;Letras;14
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Lingüística, Letras e Artes;Lingüística;3
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Cotas do Programa de Pós-Graduação;Mestrado;Outra;Multidisciplinar;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade Desen. Tec. e Extensão Inovadora;Ciências Exatas e da Terra;Nanotecnologia e Novos Materiais;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade Desen. Tec. e Extensão Inovadora;Ciências Exatas e da Terra;Tecnologia da Informação e Comunicação;2
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Agrárias;Medicina Veterinária;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;2
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Biológicas;Biofísica;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Biológicas;Botânica;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Biológicas;Ecologia;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Biológicas;Microbiologia;2
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências da Saúde;Enfermagem;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências da Saúde;Medicina;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências da Saúde;Odontologia;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Exatas e da Terra;Ciência da Computação;7
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Exatas e da Terra;Física;9
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Exatas e da Terra;Geociências;3
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Exatas e da Terra;Matemática;4
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Exatas e da Terra;Oceanografia;5
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Exatas e da Terra;Química;4
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Humanas;Antropologia;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Humanas;Ciência Política;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Humanas;Educação;3
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Humanas;Filosofia;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Humanas;Geografia;2
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Humanas;História;11
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Ciência da Informação;2
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Comunicação;2
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Economia;2
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Serviço Social;2
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Engenharias;Engenharia de Materiais e Metalúrgica;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Engenharias;Engenharia de Produção;3
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Engenharias;Engenharia Elétrica;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Engenharias;Engenharia Mecânica;2
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Lingüística, Letras e Artes;Artes;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Lingüística, Letras e Artes;Letras;4
2010;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Lingüística, Letras e Artes;Lingüística;2
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;179
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;159
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Bolsas de Mestrado e Doutorado - Chamada CT-Hidro 040/2006;Doutorado;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Agrárias;Agronomia;23
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Agrárias;Medicina Veterinária;17
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Zoologia;3
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Química;5
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Agrárias;Agronomia;24
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Agrárias;Ciência e Tecnologia de Alimentos;3
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Agrárias;Medicina Veterinária;12
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Zoologia;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Química;3
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Doutorado Pleno - GD/Doutorado Sanduíche - SWP;Doutorado;Ciências Agrárias;Agronomia;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Agrárias;Agronomia;6
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Agrárias;Medicina Veterinária;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Biológicas;Fisiologia;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Biológicas;Zoologia;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Humanas;História;1
2010;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Humanas;Sociologia;1
2010;Atendimento;Sudeste;RJ;Universidade Gama Filho;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;30
2010;Atendimento;Sudeste;RJ;Universidade Gama Filho;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;25
2010;Atendimento;Sudeste;RJ;Universidade Gama Filho;Cotas do Programa de Pós-Graduação;Doutorado;Ciências da Saúde;Educação Física;1
2010;Atendimento;Sudeste;RJ;Universidade Gama Filho;Cotas do Programa de Pós-Graduação;Mestrado;Ciências da Saúde;Educação Física;9
2010;Atendimento;Sudeste;RJ;Universidade Gama Filho;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências da Saúde;Educação Física;2
2010;Atendimento;Sudeste;RJ;Universidade Salgado de Oliveira;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Humanas;Psicologia;1
2010;Atendimento;Sudeste;RJ;Universidade Santa Úrsula;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;10
2010;Atendimento;Sudeste;RJ;Universidade Santa Úrsula;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;10
2010;Atendimento;Sudeste;RJ;Universidade Severino Sombra;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;3
2010;Atendimento;Sudeste;RJ;Universidade Veiga de Almeida;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;3
2010;Atendimento;Sudeste;SP;Agencia Paulista de Tecnologia dos Agronegocios;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;8
2010;Atendimento;Sudeste;SP;Agencia Paulista de Tecnologia dos Agronegocios;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;8
2010;Atendimento;Sudeste;SP;Agencia Paulista de Tecnologia dos Agronegocios;Bolsa de Iniciação Científica Júnior - PIBIC-EM 2010/2011;Iniciação Científica Júnior;Ciências Biológicas;Fisiologia;20
2010;Atendimento;Sudeste;SP;Agencia Paulista de Tecnologia dos Agronegocios;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Agrárias;Zootecnia;1
2010;Atendimento;Sudeste;SP;BRATS Industria e Comercio;Pós-doutorado Empresarial - PDI;Pós-Doutorado Empresarial;Engenharias;Engenharia Química;1
2010;Atendimento;Sudeste;SP;C. Associados Equipamentos Eletronicos;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade Desen. Tec. e Extensão Inovadora;Ciências Sociais Aplicadas;Tecnologias Educacionais e Sociais;1
2010;Atendimento;Sudeste;SP;Centro de Pesquisas em Saude Reprodutiva de Campinas;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências da Saúde;Saúde Coletiva;1
2010;Atendimento;Sudeste;SP;Centro de Pesquisas Odontologicas Sao Leopoldo Mandic;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências da Saúde;Odontologia;1
2010;Atendimento;Sudeste;SP;Centro de Tecnologia da Informacao Renato Archer;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade Desen. Tec. e Extensão Inovadora;Ciências da Saúde;Tecnologias Médicas e da Saúde;1
2010;Atendimento;Sudeste;SP;Centro de Tecnologia da Informacao Renato Archer;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade Desen. Tec. e Extensão Inovadora;Ciências Exatas e da Terra;Tecnologia da Informação e Comunicação;2
2010;Atendimento;Sudeste;SP;Centro Estadual de Educação Tecnológica Paula Souza;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;40
2010;Atendimento;Sudeste;SP;Centro Estadual de Educação Tecnológica Paula Souza;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;40
2010;Atendimento;Sudeste;SP;Centro Estadual de Educação Tecnológica Paula Souza;Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação / PIBIT 2010-2011;Iniciação Tecnológica;Não informado;Não informado;12
2010;Atendimento;Sudeste;SP;Centro Infantil de Investigacoes Hematologicas Dr. Domingos A. Boldrini;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Biológicas;Genética;1
2010;Atendimento;Sudeste;SP;Centro Nacional de Pesquisa em Energia e Materiais;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;20
2010;Atendimento;Sudeste;SP;Centro Nacional de Pesquisa em Energia e Materiais;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;15
2010;Atendimento;Sudeste;SP;Centro Nacional de Pesquisa em Energia e Materiais;Pós-doutorado Sênior - PDS;Pós-Doutorado Sênior;Ciências Exatas e da Terra;Física;1
2010;Atendimento;Sudeste;SP;Centro Nacional de Pesquisa em Energia e Materiais;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade Desen. Tec. e Extensão Inovadora;Ciências da Saúde;Tecnologias Médicas e da Saúde;1
2010;Atendimento;Sudeste;SP;Centro Nacional de Pesquisa em Energia e Materiais;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade Desen. Tec. e Extensão Inovadora;Engenharias;Desenvolvimento Tecnológico e Industrial;1
2010;Atendimento;Sudeste;SP;Centro Nacional de Pesquisa em Energia e Materiais;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Biológicas;Morfologia;1
2010;Atendimento;Sudeste;SP;Centro Nacional de Pesquisa em Energia e Materiais;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Exatas e da Terra;Física;5
2010;Atendimento;Sudeste;SP;Centro Tecnico Aeroespacial;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;45
2010;Atendimento;Sudeste;SP;Centro Tecnologico da Marinha - ARAMAR;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;10
2010;Atendimento;Sudeste;SP;Centro Tecnologico da Marinha Em Sao Paulo;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;12
2010;Atendimento;Sudeste;SP;Centro Tecnologico da Marinha Em Sao Paulo;Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação / PIBIT 2010-2011;Iniciação Tecnológica;Não informado;Não informado;10
2010;Atendimento;Sudeste;SP;Centro Universitario Central Paulista;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;12
2010;Atendimento;Sudeste;SP;Centro Universitario Central Paulista;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;10
2010;Atendimento;Sudeste;SP;Centro Universitario da Fundacao Educacional de Barretos;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;5
2010;Atendimento;Sudeste;SP;Centro Universitario da Fundacao Educacional de Barretos;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;3
2010;Atendimento;Sudeste;SP;Centro Universitario de Araraquara;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;9
2010;Atendimento;Sudeste;SP;Centro Universitario de Araraquara;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;7
2010;Atendimento;Sudeste;SP;Centro Universitario Euripedes de Marilia;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;5
2010;Atendimento;Sudeste;SP;Centro Universitario Euripedes de Marilia;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;3
2010;Atendimento;Sudeste;SP;Centro Universitario Euripedes de Marilia;Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação / PIBIT 2010-2011;Iniciação Tecnológica;Não informado;Não informado;2
2010;Atendimento;Sudeste;SP;Centro Universitario Fundacao Santo Andre;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;3
2010;Atendimento;Sudeste;SP;Centro Universitario Herminio Ometto de Araras;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;10
2010;Atendimento;Sudeste;SP;Centro Universitario Herminio Ometto de Araras;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;10
2010;Atendimento;Sudeste;SP;Centro Universitário Municipal de Franca;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;13
2010;Atendimento;Sudeste;SP;Centro Universitário Municipal de Franca;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;13
2010;Atendimento;Sudeste;SP;Centro Universitario Padre Anchieta;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;3
2010;Atendimento;Sudeste;SP;Centro Universitario Salesiano Sao Paulo;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;14
2010;Atendimento;Sudeste;SP;Centro Universitario Salesiano Sao Paulo;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;12
2010;Atendimento;Sudeste;SP;Centro Universitario Senac;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;13
2010;Atendimento;Sudeste;SP;Centro Universitario Senac;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;13
2010;Atendimento;Sudeste;SP;Centro Universitario Senac;Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação / PIBIT 2009-2010;Iniciação Tecnológica;Não informado;Não informado;7
2010;Atendimento;Sudeste;SP;Centro Universitario Senac;Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação / PIBIT 2010-2011;Iniciação Tecnológica;Não informado;Não informado;17
2010;Atendimento;Sudeste;SP;Conexao Sistemas de Proteses;Pós-doutorado Empresarial - PDI;Pós-Doutorado Empresarial;Engenharias;Engenharia de Materiais e Metalúrgica;1
2010;Atendimento;Sudeste;SP;Departamento de Ciencia e Tecnologia Aeroespacial;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;50
2010;Atendimento;Sudeste;SP;Elring Klinger do Brasil;Pós-doutorado Empresarial - PDI;Pós-Doutorado Empresarial;Ciências Exatas e da Terra;Ciências Ambientais;1
2010;Atendimento;Sudeste;SP;Escola de Artes, Ciencias e Humanidades;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências da Saúde;Educação Física;1
2010;Atendimento;Sudeste;SP;Escola de Artes, Ciencias e Humanidades;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Exatas e da Terra;Ciência da Computação;1
2010;Atendimento;Sudeste;SP;Escola Superior de Educacao Fisica de Jundiai;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;3
2010;Atendimento;Sudeste;SP;Faculdade de Ciencias Medicas da Santa Casa de Sao Paulo;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;37
2010;Atendimento;Sudeste;SP;Faculdade de Ciencias Medicas da Santa Casa de Sao Paulo;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;35
2010;Atendimento;Sudeste;SP;Faculdade de Ciencias Medicas da Santa Casa de Sao Paulo;Cotas do Programa de Pós-Graduação;Doutorado;Ciências da Saúde;Medicina;6
2010;Atendimento;Sudeste;SP;Faculdade de Ciencias Medicas da Santa Casa de Sao Paulo;Cotas do Programa de Pós-Graduação;Mestrado;Ciências da Saúde;Medicina;5
2010;Atendimento;Sudeste;SP;Faculdade de Ciencias Medicas da Santa Casa de Sao Paulo;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências da Saúde;Saúde Coletiva;1
2010;Atendimento;Sudeste;SP;Faculdade de Direito de Franca;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;7
2010;Atendimento;Sudeste;SP;Faculdade de Direito de Franca;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;3
2010;Atendimento;Sudeste;SP;Faculdade de Engenharia Quimica de Lorena;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Microbiologia;1
2010;Atendimento;Sudeste;SP;Faculdade de Engenharia Quimica de Lorena;Cotas do Programa de Pós-Graduação;Doutorado;Engenharias;Engenharia de Materiais e Metalúrgica;4
2010;Atendimento;Sudeste;SP;Faculdade de Engenharia Quimica de Lorena;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Microbiologia;2
2010;Atendimento;Sudeste;SP;Faculdade de Engenharia Quimica de Lorena;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia de Materiais e Metalúrgica;3
2010;Atendimento;Sudeste;SP;Faculdade de Medicina de Jundiai;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;23
2010;Atendimento;Sudeste;SP;Faculdade de Medicina de Jundiai;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;20
2010;Atendimento;Sudeste;SP;Faculdade de Medicina de Sao Jose do Rio Preto;Bolsa de Iniciação Científica / Pibic 2010-2011;Iniciação Científica;Não informado;Não informado;38
2010;Atendimento;Sudeste;SP;Faculdade de Medicina de Sao Jose do Rio Preto;Bolsa de Iniciação Científica / Pibic 2009-2010;Iniciação Científica;Não informado;Não informado;33
2010;Atendimento;Sudeste;SP;Faculdade de Medicina de Sao Jose do Rio Preto;Produtividade em Pesquisa - PQ 2010 e Desenvolvimento Tecnológico e Extensão Inovadora - DT 2010;Produtividade em Pesquisa;Ciências Biológicas;Genética;1
